id,topics
48478482,"[(2, 0.85421497), (7, 0.13651739)]"
48480488,"[(0, 0.04172393), (1, 0.041690566), (2, 0.041679636), (3, 0.041700028), (4, 0.04169912), (5, 0.0416668), (6, 0.70814556), (7, 0.041694336)]"
48531960,"[(0, 0.23506269), (1, 0.33128858), (2, 0.08484925), (4, 0.13426672), (6, 0.20380272)]"
47256473,"[(0, 0.04172294), (1, 0.04169056), (2, 0.041679632), (3, 0.04169997), (4, 0.041699104), (5, 0.041666802), (6, 0.70814663), (7, 0.04169433)]"
48537229,"[(0, 0.012510391), (1, 0.012506287), (2, 0.34557232), (3, 0.5793156), (4, 0.012527264), (5, 0.012521926), (6, 0.012537499), (7, 0.012508676)]"
48594224,"[(2, 0.41689616), (3, 0.43908545), (5, 0.1345326)]"
48595158,"[(0, 0.1747763), (1, 0.40723038), (2, 0.010436082), (3, 0.010438833), (4, 0.01042393), (5, 0.3658317), (6, 0.010433933), (7, 0.010428869)]"
47285258,"[(0, 0.010433257), (1, 0.010421565), (2, 0.010430285), (3, 0.010425499), (4, 0.010422221), (5, 0.92702657), (6, 0.010421308), (7, 0.0104193445)]"
47286590,"[(1, 0.22747542), (2, 0.38081545), (3, 0.35830086), (6, 0.024914097)]"
48597269,"[(1, 0.07697899), (2, 0.20050435), (3, 0.7100035)]"
48646408,"[(0, 0.4093416), (3, 0.49232653), (4, 0.054096073), (6, 0.03529093)]"
48741256,"[(0, 0.012509108), (1, 0.012504419), (2, 0.6635348), (3, 0.012525322), (4, 0.012504859), (5, 0.26135513), (6, 0.012518958), (7, 0.012547361)]"
47322379,"[(1, 0.10369193), (2, 0.5876351), (5, 0.17285158), (7, 0.1328038)]"
48758485,"[(0, 0.095796466), (2, 0.5256594), (4, 0.21031626), (5, 0.1568375)]"
48760036,"[(0, 0.12628725), (1, 0.061946142), (2, 0.2044484), (4, 0.305551), (7, 0.29376492)]"
48791750,"[(3, 0.47331718), (7, 0.51166445)]"
48815516,"[(0, 0.59342265), (2, 0.10760509), (4, 0.07420839), (7, 0.21948983)]"
47348355,"[(0, 0.04171942), (1, 0.041690543), (2, 0.041679624), (3, 0.04169994), (4, 0.041699074), (5, 0.0416668), (6, 0.70815027), (7, 0.041694306)]"
47363401,"[(2, 0.83855253), (5, 0.070093386), (7, 0.08490228)]"
48817382,"[(0, 0.54525864), (2, 0.44535404)]"
48834933,"[(0, 0.23278305), (1, 0.068494305), (2, 0.12987101), (4, 0.44031802), (6, 0.10877067)]"
47380591,"[(1, 0.1345201), (2, 0.82971543)]"
48857625,"[(0, 0.7589414), (6, 0.19101886)]"
48925643,"[(3, 0.23993836), (5, 0.7259123)]"
48947298,"[(2, 0.8699037), (3, 0.098777995)]"
48981774,"[(0, 0.19713275), (3, 0.70523345), (6, 0.08025049)]"
48985837,"[(3, 0.9749692)]"
49005123,"[(0, 0.01564507), (1, 0.015627276), (2, 0.015649406), (3, 0.8904986), (4, 0.015655052), (5, 0.015631882), (6, 0.015663205), (7, 0.01562949)]"
49034003,"[(0, 0.1667812), (2, 0.18164854), (3, 0.48365876), (6, 0.1451572)]"
49045216,"[(0, 0.2719253), (2, 0.28537202), (3, 0.20344354), (5, 0.23258288)]"
49045653,"[(0, 0.04171988), (1, 0.041690543), (2, 0.04167962), (3, 0.041699942), (4, 0.041699078), (5, 0.041666795), (6, 0.7081498), (7, 0.04169431)]"
47401859,"[(0, 0.011368111), (1, 0.30618972), (2, 0.6255274), (3, 0.011382632), (4, 0.011389188), (5, 0.011369049), (6, 0.011381146), (7, 0.011392789)]"
47454474,"[(2, 0.8386965), (7, 0.14918494)]"
47456248,"[(0, 0.52766925), (1, 0.013902581), (2, 0.013914046), (3, 0.3888961), (4, 0.013900798), (5, 0.013916654), (6, 0.013901222), (7, 0.013899346)]"
47459615,"[(0, 0.02983217), (3, 0.92850083), (6, 0.032039214)]"
49045747,"[(4, 0.34589016), (5, 0.6072007)]"
49071008,"[(0, 0.13387), (2, 0.32389745), (3, 0.50945574), (6, 0.02626916)]"
49121641,"[(2, 0.8542111), (7, 0.13652128)]"
49137216,"[(0, 0.26205388), (2, 0.43175802), (3, 0.29195705)]"
49167227,"[(0, 0.76462936), (3, 0.108700044), (6, 0.10349849)]"
47482215,"[(1, 0.16163784), (2, 0.52454317), (4, 0.26615345), (6, 0.03335421)]"
47486246,"[(0, 0.0625427), (1, 0.56208533), (2, 0.06254055), (3, 0.06251447), (4, 0.06258097), (5, 0.06260305), (6, 0.06262067), (7, 0.06251222)]"
47502239,"[(2, 0.22274525), (3, 0.6466283), (4, 0.12113809)]"
49167804,"[(0, 0.15811561), (2, 0.45804846), (4, 0.2737231), (7, 0.10543115)]"
49169375,"[(0, 0.60297227), (2, 0.38673756)]"
49184593,"[(0, 0.15891318), (2, 0.4738775), (4, 0.26735434), (7, 0.09517327)]"
49185303,"[(0, 0.041730575), (1, 0.04169059), (2, 0.04167965), (3, 0.041700058), (4, 0.041699216), (5, 0.0416668), (6, 0.7081387), (7, 0.041694377)]"
49204000,"[(0, 0.84589994), (2, 0.14482702)]"
47502710,"[(0, 0.015647566), (1, 0.015667666), (2, 0.015646655), (3, 0.44325143), (4, 0.25934672), (5, 0.01564891), (6, 0.015634455), (7, 0.2191566)]"
49215587,"[(2, 0.53425276), (3, 0.45599547)]"
49216673,"[(2, 0.53424317), (3, 0.45600504)]"
49217114,"[(0, 0.029643754), (2, 0.29067484), (3, 0.55307454), (4, 0.12001675)]"
49218270,"[(2, 0.33918694), (3, 0.4738443), (4, 0.1283072), (7, 0.052154012)]"
49221654,"[(3, 0.94461274), (7, 0.041731343)]"
49236155,"[(0, 0.89049345), (1, 0.015637085), (2, 0.015629206), (3, 0.015642932), (4, 0.015635021), (5, 0.015649978), (6, 0.015635546), (7, 0.015676772)]"
47521703,"[(3, 0.3949993), (4, 0.3181049), (6, 0.26453426)]"
49255708,"[(1, 0.06784763), (3, 0.47765264), (4, 0.17687449), (5, 0.1743714), (7, 0.0984375)]"
49264081,"[(3, 0.9031806), (6, 0.06678606)]"
49282333,"[(1, 0.03598893), (2, 0.29563174), (3, 0.56368977), (5, 0.09403245)]"
49295744,"[(2, 0.044493083), (3, 0.7018135), (7, 0.2394644)]"
47523681,"[(0, 0.07398594), (2, 0.24200802), (3, 0.48218986), (5, 0.19398803)]"
49301601,"[(0, 0.04171955), (1, 0.041690543), (2, 0.041679624), (3, 0.04169994), (4, 0.041699074), (5, 0.0416668), (6, 0.70815015), (7, 0.041694313)]"
49327100,"[(0, 0.57893115), (3, 0.32798877), (7, 0.08169717)]"
47541173,"[(0, 0.04171945), (1, 0.04169054), (2, 0.04167962), (3, 0.041699935), (4, 0.04169907), (5, 0.041666795), (6, 0.70815027), (7, 0.041694302)]"
47552228,"[(5, 0.9865234)]"
47735717,"[(2, 0.83378476), (7, 0.15465358)]"
47735938,"[(2, 0.76884985), (4, 0.094575), (5, 0.12763308)]"
49348497,"[(3, 0.96190333)]"
50217096,"[(0, 0.23564652), (2, 0.49366564), (3, 0.0585531), (6, 0.10175908), (7, 0.10467979)]"
49447317,"[(2, 0.57348484), (3, 0.4044214)]"
50217463,"[(2, 0.715874), (5, 0.26622728)]"
50256728,"[(0, 0.0417342), (1, 0.041690603), (2, 0.04167965), (3, 0.041700035), (4, 0.041699216), (5, 0.041666795), (6, 0.70813507), (7, 0.041694384)]"
50268967,"[(0, 0.025050076), (1, 0.025011133), (2, 0.02501909), (3, 0.6248368), (4, 0.025005179), (5, 0.025049822), (6, 0.22500622), (7, 0.025021609)]"
50269383,"[(3, 0.7946045), (6, 0.1517912)]"
50272710,"[(2, 0.09185106), (3, 0.8977172)]"
49453349,"[(0, 0.07939114), (1, 0.35044762), (2, 0.41187832), (3, 0.14158933)]"
49477170,"[(0, 0.041719317), (1, 0.041690543), (2, 0.041679624), (3, 0.04169994), (4, 0.041699074), (5, 0.0416668), (6, 0.7081504), (7, 0.041694306)]"
50272973,"[(2, 0.9887683)]"
49513420,"[(0, 0.041719723), (1, 0.041690543), (2, 0.041679624), (3, 0.041699946), (4, 0.04169908), (5, 0.0416668), (6, 0.7081499), (7, 0.041694313)]"
49526581,"[(0, 0.041720804), (1, 0.041690554), (2, 0.04167963), (3, 0.041699953), (4, 0.04169909), (5, 0.041666802), (6, 0.7081489), (7, 0.04169432)]"
49533179,"[(0, 0.11356559), (3, 0.8649797)]"
50294621,"[(1, 0.03906012), (2, 0.46323448), (3, 0.48313934)]"
49542576,"[(0, 0.58322895), (4, 0.0956777), (7, 0.29703245)]"
50316587,"[(3, 0.9726079)]"
49553332,"[(3, 0.9434368), (5, 0.045009986)]"
49553415,"[(1, 0.10566737), (3, 0.6847085), (5, 0.19397676)]"
50351768,"[(1, 0.104161255), (2, 0.61215776), (5, 0.26911038)]"
50358073,"[(2, 0.69507563), (3, 0.28859085)]"
49560026,"[(2, 0.98815715)]"
50367818,"[(2, 0.21631321), (3, 0.7102346), (4, 0.044817556), (6, 0.021480896)]"
49572632,"[(0, 0.42854714), (5, 0.542567)]"
49600452,"[(2, 0.33510673), (3, 0.5283914), (4, 0.073051624), (5, 0.056771707)]"
50382584,"[(1, 0.15455198), (2, 0.10553503), (3, 0.71010816)]"
49626480,"[(0, 0.79538137), (3, 0.19144437)]"
49627530,"[(0, 0.041731115), (1, 0.041690588), (2, 0.041679647), (3, 0.041700035), (4, 0.04169919), (5, 0.041666795), (6, 0.7081383), (7, 0.04169437)]"
50404758,"[(0, 0.04171942), (1, 0.04169054), (2, 0.04167962), (3, 0.041699935), (4, 0.04169907), (5, 0.041666795), (6, 0.70815027), (7, 0.041694302)]"
50407427,"[(0, 0.041721508), (1, 0.041690554), (2, 0.041679624), (3, 0.04169998), (4, 0.04169914), (5, 0.041666795), (6, 0.70814806), (7, 0.041694324)]"
49664835,"[(0, 0.041720126), (1, 0.041690543), (2, 0.04167962), (3, 0.041699942), (4, 0.041699078), (5, 0.041666795), (6, 0.70814955), (7, 0.04169431)]"
49680281,"[(0, 0.7838132), (3, 0.20174678)]"
50408117,"[(0, 0.041719876), (1, 0.041690547), (2, 0.041679624), (3, 0.041699946), (4, 0.04169908), (5, 0.0416668), (6, 0.7081498), (7, 0.041694313)]"
50408245,"[(0, 0.025025463), (1, 0.02500909), (2, 0.025005946), (3, 0.025016595), (4, 0.025010252), (5, 0.025007874), (6, 0.82491577), (7, 0.025008967)]"
50408439,"[(0, 0.041719742), (1, 0.041690543), (2, 0.041679624), (3, 0.041699946), (4, 0.04169908), (5, 0.0416668), (6, 0.7081499), (7, 0.041694313)]"
50422955,"[(3, 0.8553601), (5, 0.12586315)]"
49693849,"[(2, 0.48455808), (3, 0.5055604)]"
49693862,"[(0, 0.23675404), (4, 0.7528089)]"
49697986,"[(2, 0.3589249), (3, 0.5231314), (4, 0.05746847), (5, 0.05388674)]"
49720682,"[(3, 0.9763146)]"
50449435,"[(0, 0.4902334), (1, 0.1869505), (2, 0.16510934), (6, 0.15023182)]"
50449795,"[(0, 0.4902254), (1, 0.18695004), (2, 0.16511767), (6, 0.15023197)]"
50450238,"[(2, 0.5104979), (3, 0.34748083), (5, 0.12554324)]"
49743791,"[(3, 0.9338713), (6, 0.050793484)]"
49751818,"[(0, 0.041732494), (1, 0.041690595), (2, 0.04167965), (3, 0.041700058), (4, 0.04169917), (5, 0.0416668), (6, 0.7081368), (7, 0.041694377)]"
49763663,"[(2, 0.4096686), (3, 0.43617162), (5, 0.14452817)]"
49763825,"[(2, 0.71588683), (5, 0.26621443)]"
50460419,"[(3, 0.69004184), (4, 0.094795525), (7, 0.1998914)]"
50462322,"[(2, 0.12176342), (3, 0.27877435), (5, 0.5902569)]"
49841293,"[(2, 0.12593782), (3, 0.69919175), (6, 0.03735521), (7, 0.12360757)]"
49841509,"[(2, 0.20708154), (3, 0.7616149)]"
50470657,"[(0, 0.4902199), (1, 0.18694952), (2, 0.16512313), (6, 0.15023258)]"
50470819,"[(0, 0.4902433), (1, 0.1869513), (2, 0.16509925), (6, 0.15023121)]"
50528958,"[(3, 0.5463676), (5, 0.3576727), (6, 0.07699952)]"
49846269,"[(2, 0.33919454), (3, 0.47383934), (4, 0.1283196), (7, 0.052139003)]"
49865487,"[(2, 0.12232324), (5, 0.84191877)]"
50555201,"[(2, 0.069347255), (3, 0.74243605), (4, 0.13761015), (5, 0.043649316)]"
49888736,"[(0, 0.26215595), (2, 0.17691289), (3, 0.21879065), (5, 0.33454803)]"
49888779,"[(2, 0.20705822), (3, 0.7616382)]"
49892908,"[(3, 0.9663189)]"
50557522,"[(0, 0.10552033), (2, 0.43673965), (3, 0.44892177)]"
49907952,"[(2, 0.23229557), (3, 0.6074954), (5, 0.14689016)]"
50626432,"[(2, 0.67866504), (3, 0.31145146)]"
50683331,"[(0, 0.97344863)]"
50683712,"[(0, 0.9734485)]"
50683900,"[(0, 0.97344744)]"
50683980,"[(0, 0.9687111)]"
50686765,"[(0, 0.9365449), (7, 0.045575466)]"
50710490,"[(0, 0.96019787)]"
50710627,"[(0, 0.9687091)]"
50712724,"[(0, 0.96873075)]"
50712730,"[(0, 0.89736307), (5, 0.078408904)]"
50714490,"[(0, 0.9578095), (7, 0.029466625)]"
50732638,"[(3, 0.9484728)]"
49952975,"[(3, 0.883572), (7, 0.10469023)]"
50742984,"[(2, 0.7534396), (3, 0.23717402)]"
49955667,"[(1, 0.176442), (3, 0.37839058), (7, 0.39701414)]"
49958914,"[(0, 0.041722536), (1, 0.04169056), (2, 0.041679624), (3, 0.041699987), (4, 0.041699138), (5, 0.041666795), (6, 0.708147), (7, 0.04169433)]"
50746593,"[(2, 0.38249734), (3, 0.603591)]"
49971158,"[(0, 0.1351541), (3, 0.5409529), (5, 0.31328288)]"
50758016,"[(2, 0.62030655), (3, 0.34552416)]"
49988698,"[(0, 0.35892907), (2, 0.23367997), (3, 0.37975684), (4, 0.0214504)]"
49990525,"[(1, 0.12980756), (2, 0.76505077), (3, 0.075330846)]"
49991452,"[(0, 0.93547547), (7, 0.052410815)]"
50038533,"[(3, 0.9763137)]"
50063050,"[(3, 0.8326033), (5, 0.11730508)]"
50760270,"[(3, 0.7543836), (7, 0.20804456)]"
50091996,"[(2, 0.25519246), (3, 0.71797824)]"
50778623,"[(3, 0.95391005)]"
50797784,"[(2, 0.19325487), (3, 0.39327726), (5, 0.3687745)]"
50816354,"[(2, 0.3676395), (3, 0.6163822)]"
50092204,"[(3, 0.7511837), (4, 0.14436203), (5, 0.08359405)]"
50119478,"[(1, 0.04904108), (3, 0.9288697)]"
50121112,"[(1, 0.053143106), (3, 0.92338544)]"
50123365,"[(1, 0.05637357), (3, 0.91939604)]"
50124299,"[(0, 0.54526854), (2, 0.44534412)]"
50138466,"[(1, 0.06146805), (3, 0.9126309)]"
50818621,"[(3, 0.81885296), (5, 0.16697796)]"
50138504,"[(0, 0.19713865), (3, 0.7052247), (6, 0.080253355)]"
50822783,"[(3, 0.6533379), (5, 0.30492622)]"
50823841,"[(3, 0.3352314), (5, 0.6205983)]"
50837826,"[(3, 0.8627632), (5, 0.12585835)]"
50854581,"[(3, 0.73208916), (5, 0.25001666)]"
50158249,"[(1, 0.061517335), (3, 0.9125819)]"
50164724,"[(2, 0.60078174), (4, 0.35502476)]"
50869531,"[(0, 0.27399015), (3, 0.6985221), (6, 0.018671403)]"
50168878,"[(0, 0.010437364), (1, 0.010423324), (2, 0.010450066), (3, 0.926991), (4, 0.010423989), (5, 0.01042515), (6, 0.010428413), (7, 0.010420685)]"
50901710,"[(2, 0.6559768), (6, 0.14516062), (7, 0.17567234)]"
50902687,"[(0, 0.04172278), (1, 0.041690562), (2, 0.04167963), (3, 0.04170011), (4, 0.041699115), (5, 0.0416668), (6, 0.7081467), (7, 0.041694332)]"
50951112,"[(0, 0.5654715), (1, 0.012506776), (2, 0.012510281), (3, 0.012520557), (4, 0.0125190215), (5, 0.35945386), (6, 0.012510128), (7, 0.012507883)]"
51323073,"[(0, 0.33038652), (4, 0.35167497), (7, 0.30541444)]"
51325788,"[(0, 0.39599603), (5, 0.5021041), (7, 0.08798817)]"
50952151,"[(3, 0.80117315), (6, 0.1593219)]"
51333432,"[(0, 0.42684102), (1, 0.012503705), (2, 0.012510166), (3, 0.49810535), (4, 0.012516434), (5, 0.012506027), (6, 0.012505795), (7, 0.01251146)]"
51333607,"[(0, 0.28076693), (3, 0.5630252), (6, 0.13303156)]"
51343113,"[(0, 0.041687217), (1, 0.04166867), (2, 0.041692473), (3, 0.041699193), (4, 0.041694593), (5, 0.70822054), (6, 0.04166867), (7, 0.04166867)]"
51351068,"[(0, 0.025013847), (1, 0.025037851), (2, 0.025065122), (3, 0.8247181), (4, 0.025019325), (5, 0.0251365), (6, 0.025004523), (7, 0.025004672)]"
50965266,"[(0, 0.041719835), (1, 0.041690543), (2, 0.04167962), (3, 0.041699942), (4, 0.041699078), (5, 0.041666795), (6, 0.70814985), (7, 0.04169431)]"
51000069,"[(0, 0.22085392), (2, 0.23298626), (4, 0.3433724), (6, 0.18101393)]"
51380974,"[(5, 0.94158274)]"
51394261,"[(0, 0.50324196), (5, 0.38161823), (7, 0.0977649)]"
51396192,"[(3, 0.9707908)]"
51412427,"[(3, 0.2853162), (5, 0.51413935), (7, 0.18750551)]"
51413756,"[(0, 0.43253937), (3, 0.28752023), (4, 0.26388985)]"
51415066,"[(0, 0.43257272), (3, 0.28746796), (4, 0.26390874)]"
51415295,"[(0, 0.46012065), (1, 0.2641528), (4, 0.26007748)]"
51438666,"[(2, 0.6655715), (5, 0.3151655)]"
51002615,"[(0, 0.062509105), (1, 0.062509105), (2, 0.062509105), (3, 0.062545136), (4, 0.062509105), (5, 0.062509105), (6, 0.062509105), (7, 0.5624003)]"
51004151,"[(0, 0.101949215), (1, 0.05587329), (2, 0.32068792), (3, 0.51254225)]"
51004450,"[(2, 0.7158574), (5, 0.2662439)]"
51004605,"[(2, 0.7158567), (5, 0.26624468)]"
51051022,"[(0, 0.27315497), (2, 0.22948931), (3, 0.4675418)]"
51052050,"[(2, 0.22477251), (3, 0.60253805), (5, 0.13854972), (6, 0.0276344)]"
51443647,"[(0, 0.08906645), (2, 0.14253865), (3, 0.4875573), (7, 0.27698356)]"
51454478,"[(0, 0.04172253), (1, 0.041690566), (2, 0.041679632), (3, 0.041699998), (4, 0.041699164), (5, 0.041666802), (6, 0.708147), (7, 0.041694373)]"
51456544,"[(1, 0.1911228), (3, 0.5428758), (5, 0.2514426)]"
51475856,"[(0, 0.041731685), (1, 0.0416906), (2, 0.041679647), (3, 0.04170009), (4, 0.04169917), (5, 0.041666795), (6, 0.70813763), (7, 0.041694373)]"
51077887,"[(2, 0.8768265), (4, 0.11412284)]"
51477768,"[(1, 0.06798527), (2, 0.9219959)]"
51094374,"[(3, 0.98539567)]"
51112203,"[(0, 0.95780843), (7, 0.029467778)]"
51121394,"[(0, 0.025040809), (1, 0.025039582), (2, 0.025009839), (3, 0.025013827), (4, 0.025027052), (5, 0.025006272), (6, 0.02501176), (7, 0.82485086)]"
51477773,"[(1, 0.06925463), (2, 0.9205912)]"
51133281,"[(0, 0.3970762), (3, 0.5740294)]"
51153710,"[(0, 0.015626922), (1, 0.015627034), (2, 0.015626479), (3, 0.89059156), (4, 0.015647503), (5, 0.015627187), (6, 0.015626015), (7, 0.01562731)]"
51478606,"[(3, 0.96631294)]"
51528034,"[(0, 0.04172135), (1, 0.04169055), (2, 0.04167963), (3, 0.041699953), (4, 0.04169909), (5, 0.0416668), (6, 0.70814824), (7, 0.04169432)]"
51571896,"[(2, 0.71893495), (3, 0.27090925)]"
51176834,"[(2, 0.48824114), (3, 0.5005428)]"
51189868,"[(0, 0.041725136), (1, 0.041690573), (2, 0.041679636), (3, 0.041700125), (4, 0.041699164), (5, 0.0416668), (6, 0.7081442), (7, 0.041694347)]"
51572218,"[(0, 0.062515065), (1, 0.06250302), (2, 0.06251316), (3, 0.5624231), (4, 0.06253665), (5, 0.06250302), (6, 0.06250302), (7, 0.06250302)]"
51585133,"[(3, 0.44894078), (5, 0.49327803)]"
51606794,"[(0, 0.43656668), (5, 0.41811368), (7, 0.12514274)]"
51610908,"[(2, 0.5582826), (3, 0.4301617)]"
51612741,"[(2, 0.9393801), (6, 0.050189745)]"
51613572,"[(2, 0.7092738), (3, 0.11544696), (4, 0.16658856)]"
51226039,"[(2, 0.68558156), (3, 0.30453768)]"
51617219,"[(1, 0.05176164), (2, 0.30391592), (3, 0.38911915), (7, 0.24592718)]"
51227954,"[(3, 0.98314047)]"
51237413,"[(2, 0.66827935), (3, 0.32256252)]"
51629851,"[(2, 0.8768233), (4, 0.11412611)]"
51630829,"[(2, 0.8190768), (3, 0.17063317)]"
51242543,"[(2, 0.9879931)]"
51631284,"[(2, 0.11705057), (3, 0.8697775)]"
51244544,"[(0, 0.03125324), (1, 0.031252608), (2, 0.031267166), (3, 0.78118336), (4, 0.031278156), (5, 0.031256437), (6, 0.031252608), (7, 0.03125642)]"
51631629,"[(2, 0.9556386), (4, 0.031849455)]"
51659833,"[(0, 0.04172117), (1, 0.04169055), (2, 0.041679624), (3, 0.041699953), (4, 0.04169909), (5, 0.0416668), (6, 0.7081485), (7, 0.041694317)]"
51254036,"[(1, 0.07574026), (2, 0.20223784), (3, 0.21001613), (4, 0.09397334), (5, 0.40969113)]"
51674527,"[(0, 0.041720495), (1, 0.04169055), (2, 0.04167963), (3, 0.041699953), (4, 0.04169909), (5, 0.041666802), (6, 0.7081492), (7, 0.04169432)]"
51677903,"[(2, 0.7657059), (3, 0.22324766)]"
51259969,"[(0, 0.01042065), (1, 0.010429145), (2, 0.30615488), (3, 0.631286), (4, 0.010433636), (5, 0.010428873), (6, 0.010428498), (7, 0.010418274)]"
51678620,"[(2, 0.87188894), (7, 0.11860306)]"
51691796,"[(0, 0.041719936), (1, 0.041690547), (2, 0.041679624), (3, 0.041699946), (4, 0.04169908), (5, 0.0416668), (6, 0.7081498), (7, 0.041694313)]"
51694785,"[(5, 0.977548)]"
51695063,"[(5, 0.97864234)]"
51695163,"[(5, 0.9856415)]"
51272273,"[(2, 0.73943883), (5, 0.24079366)]"
51289748,"[(2, 0.5342538), (3, 0.45599443)]"
51695206,"[(2, 0.17769574), (3, 0.6517642), (5, 0.16196433)]"
51695388,"[(5, 0.9786436)]"
51713960,"[(0, 0.15316008), (3, 0.7431542), (7, 0.09230548)]"
51717345,"[(2, 0.5211889), (3, 0.46941912)]"
51718780,"[(0, 0.02083647), (1, 0.020839611), (2, 0.02085822), (3, 0.8541081), (4, 0.020848624), (5, 0.020837734), (6, 0.020834867), (7, 0.020836411)]"
51720313,"[(2, 0.4226552), (3, 0.4901319), (6, 0.078139216)]"
51721207,"[(2, 0.05619155), (3, 0.9290873)]"
51293528,"[(2, 0.9315105), (4, 0.058734)]"
51722095,"[(2, 0.5212075), (3, 0.46940047)]"
51722145,"[(0, 0.44560042), (1, 0.02304022), (3, 0.40262663), (5, 0.07645099), (7, 0.049617905)]"
51295799,"[(3, 0.9326497)]"
51722629,"[(2, 0.19393235), (3, 0.7941481)]"
51296950,"[(1, 0.08377915), (2, 0.4493591), (3, 0.45434278)]"
51311753,"[(1, 0.17272258), (2, 0.23578285), (3, 0.24748081), (5, 0.31619677)]"
51314300,"[(2, 0.5187824), (3, 0.4492822), (6, 0.0228643)]"
51739339,"[(2, 0.11706526), (3, 0.8697628)]"
51739746,"[(2, 0.42264527), (3, 0.49013722), (6, 0.0781439)]"
52020863,"[(2, 0.5603631), (3, 0.43012697)]"
51760965,"[(2, 0.34624067), (3, 0.4819951), (5, 0.057281855), (7, 0.105694585)]"
52021605,"[(2, 0.6766334), (3, 0.15650055), (4, 0.15893982)]"
51761915,"[(2, 0.8446827), (3, 0.14568761)]"
51776392,"[(2, 0.7821792), (3, 0.20819312)]"
52022265,"[(2, 0.7353159), (3, 0.15233961), (5, 0.040605888), (6, 0.06478371)]"
51777303,"[(2, 0.84468067), (3, 0.1456897)]"
51777519,"[(2, 0.78218716), (3, 0.2081852)]"
52042692,"[(3, 0.9619237)]"
51792123,"[(2, 0.24246496), (3, 0.653005), (4, 0.09504899)]"
52049212,"[(2, 0.78178614), (3, 0.20870656)]"
52049781,"[(2, 0.8716351), (3, 0.11835072)]"
51804251,"[(3, 0.8779997), (7, 0.103677586)]"
52050692,"[(0, 0.25261366), (2, 0.73799783)]"
51804866,"[(2, 0.3705442), (3, 0.6165089)]"
51806883,"[(2, 0.13369352), (3, 0.8499792)]"
51829698,"[(0, 0.04172803), (1, 0.041690577), (2, 0.041679636), (3, 0.04170001), (4, 0.04169914), (5, 0.041666795), (6, 0.70814145), (7, 0.041694354)]"
52051596,"[(0, 0.30851442), (2, 0.6810538)]"
51834937,"[(2, 0.6492726), (3, 0.341335)]"
51835948,"[(2, 0.686721), (3, 0.23070261), (4, 0.0742277)]"
52053136,"[(1, 0.06252518), (3, 0.32963857), (5, 0.59091604)]"
52053243,"[(1, 0.06252123), (3, 0.32967326), (5, 0.5908854)]"
52053324,"[(1, 0.06252776), (3, 0.32963684), (5, 0.59091526)]"
52053465,"[(1, 0.06252864), (3, 0.3296059), (5, 0.59094524)]"
52053677,"[(1, 0.06252349), (3, 0.32962623), (5, 0.59093016)]"
52054382,"[(3, 0.9217003), (7, 0.049433384)]"
51856181,"[(2, 0.68672395), (3, 0.23072177), (4, 0.07420573)]"
51856711,"[(0, 0.041724026), (1, 0.041690566), (2, 0.041679636), (3, 0.041700006), (4, 0.041699313), (5, 0.0416668), (6, 0.7081453), (7, 0.041694347)]"
51857362,"[(1, 0.06252873), (3, 0.32964084), (5, 0.5909103)]"
51874677,"[(2, 0.6492605), (3, 0.34134713)]"
52064455,"[(2, 0.76798856), (3, 0.16825302), (4, 0.05573657)]"
51876831,"[(0, 0.14022312), (2, 0.8482185)]"
51877701,"[(2, 0.63403744), (3, 0.31827885), (6, 0.039556175)]"
51898056,"[(2, 0.6341676), (3, 0.3181108), (6, 0.03959405)]"
52064770,"[(2, 0.7679886), (3, 0.16825357), (4, 0.055735957)]"
51899126,"[(1, 0.054000523), (2, 0.878789), (5, 0.05948508)]"
51919867,"[(3, 0.9858664)]"
51927174,"[(2, 0.3623438), (3, 0.13077244), (5, 0.49123657)]"
52066598,"[(2, 0.5284701), (3, 0.43296865), (6, 0.029866764)]"
51952729,"[(1, 0.02814371), (2, 0.8933238), (6, 0.07018086)]"
51970662,"[(5, 0.98540026)]"
51970846,"[(0, 0.43257058), (3, 0.28747138), (4, 0.2639075)]"
52066867,"[(2, 0.6631155), (3, 0.32737955)]"
51980307,"[(2, 0.22971794), (3, 0.5873178), (6, 0.08792965), (7, 0.08520923)]"
51995972,"[(0, 0.02086601), (1, 0.020841911), (2, 0.020848533), (3, 0.85406625), (4, 0.020835482), (5, 0.020855907), (6, 0.020835131), (7, 0.020850753)]"
51996464,"[(0, 0.015635615), (1, 0.015630249), (2, 0.015634838), (3, 0.76557946), (4, 0.015627941), (5, 0.015634445), (6, 0.14062598), (7, 0.015631465)]"
51996626,"[(0, 0.013894386), (1, 0.013892088), (2, 0.013896924), (3, 0.9027522), (4, 0.013890829), (5, 0.013890561), (6, 0.013889751), (7, 0.013893259)]"
51996930,"[(0, 0.015635584), (1, 0.015630249), (2, 0.015634837), (3, 0.7655795), (4, 0.015627941), (5, 0.015634445), (6, 0.14062598), (7, 0.015631465)]"
